"만나이_생활연령기준","총 자녀수","보육료 및 교육비 외 지원액 - 시간제보육료","보육료 및 교육비 외 지원액 - 양육수당","보육료 및 교육비 외 지원액 - 아이돌보미 비용","보육료 및 교육비 외 지원액 - 바우처(학습지 등)","보육료 및 교육비 외 지원액 - 기타","보육료 및 교육비 외 지원 총액","아이와의 시간- 어머니 평일","아이와의 시간- 어머니 주말","아이와의 시간- 아버지 평일","아이와의 시간- 아버지 주말","기관이용 기간","차액 보육료/교육료","특별활봉비/방과후과정 특성화활동비","현장학습비, 행사비 등","차량운행비","(유치원)방과후과정비(종일반비)","교재비","급간식비","보육/교육기관 총 비용: 추가보육료(납부현금 소계)","보육/교육기관 총 비용: 총보육료"
4,3,,,,,,,8,15,3,15,6,292,40,0,0,0,0,0,40,332
4,3,,,,,,,8,15,4,8,47,0,0,0,0,0,0,0,0,0
4,3,,,,,,,8,15,8,15,22,100,20,20,50,0,10,20,120,220
4,3,,,,,,,8,16,0,0,5,210,70,30,30,0,0,30,160,370
4,3,,,,,,,8,16,1,10,18,41,110,0,0,0,0,0,110,151
4,3,,,,,,,8,16,2,3,18,0,30,0,0,0,0,0,30,30
4,3,,,,,,,8,16,6,16,7,200,20,0,0,0,0,30,50,250
4,3,,,,,,,8,16,8,16,5,0,30,0,15,0,0,0,45,45
4,3,,,,,,,8,18,1,1,30,0,70,0,0,0,0,0,70,70
4,3,,,,,,,8,2,8,2,32,0,35,0,0,0,0,0,35,35
4,3,,,,,,,8,8,1,1,3,0,0,0,0,0,0,0,0,0
4,3,,,,,,,8,8,1,2,25,45,57,20,0,0,20,0,97,142
4,3,,,,,,,9,14,5,14,24,0,0,0,20,0,50,0,70,70
4,3,,,,,,,9,15,1,3,31,300,30,10,10,0,0,0,50,350
4,3,,,,90,,90,12,18,2,10,5,0,0,40,0,0,0,0,40,40
4,3,,,200,,,200,3,10,3,3,7,200,75,0,0,0,0,0,75,275
4,3,,100,,,,100,12,12,4,12,,,,,,,,,,
4,3,,100,,,,100,14,12,1,2,,,,,,,,,,
4,3,,100,,,,100,14,14,0,4,,,,,,,,,,
4,3,,100,,,,100,15,15,15,1,,,,,,,,,,
4,3,,100,,,,100,2,5,2,5,,,,,,,,,,
4,3,,100,,,,100,6,12,2,12,6,200,0,0,0,0,0,60,60,260
4,3,,100,,,,100,6,15,888,888,,,,,,,,,,
4,3,,100,,,,100,9,14,0.5,14,6,450,0,0,0,0,0,0,0,450
4,3,,100,,,,100,9,15,0,15,5,850,0,0,30,0,50,100,180,1030
4,4,,,,,,,13,13,7,4,5,145,145,0,0,0,0,0,145,290
4,4,,,,,,,16,16,3,5,9,0,50,0,0,0,0,0,50,50
4,4,,,,,,,4,10,1,1,6,0,20,0,0,0,0,0,20,20
4,4,,,,,,,5,10,2,2,37,0,24,10,0,0,0,0,34,34
4,4,,,,,,,5,12,0,0,50,0,55,0,0,0,0,0,55,55
4,4,,,,,,,5,18,5,18,36,0,0,0,0,0,0,0,0,0
4,4,,,,,,,5,18,5,18,36,0,0,30,0,0,0,0,30,30
4,4,,,,,,,6,10,2,2,7,5,0,0,0,0,0,0,0,5
4,4,,,,,,,6,10,5,9,33,0,20,0,0,0,0,0,20,20
4,4,,,,,,,6,13,2,2,31,0,80,10,0,0,0,0,90,90
4,4,,,,,,,6,14,3,10,37,0,60,0,0,0,0,0,60,60
4,4,,,,,,,6,19,6,5,30,0,0,6,0,0,0,0,6,6
4,4,,,,,,,6,6,4,4,39,0,20,0,0,0,0,0,20,20
4,4,,,,,,,7,12,0,0,29,0,42,30,0,0,0,0,72,72
4,4,,,,,,,7,12,1,3,20,0,0,10,0,0,0,0,10,10
4,4,,,,,,,7,15,3,5,43,0,30,10,10,0,0,0,50,50
4,4,,,,,,,8,12,0,2,40,0,60,0,50,0,0,0,110,110
4,4,,,,,,,8,12,0,3,32,0,0,0,0,0,0,0,0,0
4,4,,,,,,,8,14,4,10,43,0,30,0,0,0,0,0,30,30
4,4,,,,,,,8,15,2,8,28,0,0,0,0,0,0,0,0,0
4,4,,,,,,,9,16,2,2,30,0,88,0,20,0,0,0,108,108
4,4,,100,,,,100,10,10,4,5,,,,,,,,,,
4,4,,100,,,,100,10,12,3,12,,,,,,,,,,
4,4,,100,,,,100,16,16,5,7,,,,,,,,,,
4,4,50,,,,,50,15,18,4,10,24,0,52,15,0,0,0,0,67,67
4,5,,,,,,,3,8,1,3,13,8,60,0,0,0,30,30,120,128
4,5,,,,,,,5,10,5,10,30,0,40,0,0,0,0,0,40,40
4,5,,100,,,,100,10,14,5,8,,,,,,,,,,
4,6,,,,,,,16,14,9,15,18,20,75,0,20,0,0,0,95,115
4,7,,,,,,,888,888,888,888,23,0,50,20,0,0,0,0,70,70
5,1,,,,,,,0,14,0,12,18,0,10,0,0,0,0,0,10,10
5,1,,,,,,,0,16,0,10,60,0,50,20,0,0,0,0,70,70
5,1,,,,,,,0,16,0,15,18,250,120,0,0,0,15,60,205,455
5,1,,,,,,,1,15,888,888,13,120,180,0,20,0,0,0,200,320
5,1,,,,,,,10,10,2,14,25,0,0,10,0,0,0,0,10,10
5,1,,,,,,,10,10,2,4,17,150,0,0,0,0,0,0,0,150
5,1,,,,,,,10,14,2,14,18,0,0,0,0,0,0,0,0,0
5,1,,,,,,,10,14,5,4,45,150,150,0,35,0,0,0,185,335
5,1,,,,,,,10,15,2,6,18,220,120,0,30,0,0,0,150,370
5,1,,,,,,,10,16,1,5,8,75,100,0,0,0,0,0,100,175
5,1,,,,,,,10,16,7,16,18,150,0,0,0,0,0,0,0,150
5,1,,,,,,,10,16,8,16,11,250,100,15,0,0,40,50,205,455
5,1,,,,,,,11,12,888,888,36,49,75,5,15,0,0,10,105,154
5,1,,,,,,,11,16,4,12,18,270,100,0,0,0,0,0,100,370
5,1,,,,,,,12,12,2,12,22,250,80,0,0,0,0,0,80,330
5,1,,,,,,,12,12,4,8,27,0,75,5,0,0,0,10,90,90
5,1,,,,,,,12,15,3,7,19,0,50,0,0,0,0,0,50,50
5,1,,,,,,,13,15,2,5,20,180,40,5,0,0,0,20,65,245
5,1,,,,,,,14,15,12,5,42,75,0,35,0,0,0,0,35,110
5,1,,,,,,,15,12,3,15,18,20,60,0,0,0,0,0,60,80
5,1,,,,,,,16,16,14,16,24,0,0,0,25,0,5,0,30,30
5,1,,,,,,,16,16,4,16,29,160,0,6,12,0,0,50,68,228
5,1,,,,,,,16,16,4,5,31,0,30,0,0,0,0,0,30,30
5,1,,,,,,,2,12,888,888,6,0,20,0,0,0,0,0,20,20
5,1,,,,,,,2,14,2,14,5,450,300,0,0,100,50,100,550,1000
5,1,,,,,,,2,14,888,888,7,30,80,0,0,0,0,0,80,110
5,1,,,,,,,3,16,3,16,39,0,90,40,30,0,10,0,170,170
5,1,,,,,,,3,3,1,4,19,150,80,10,20,0,0,0,110,260
5,1,,,,,,,3,6,888,888,18,50,50,20,0,10,10,30,120,170
5,1,,,,,,,4,10,0,0,22,130,50,0,0,0,0,0,50,180
5,1,,,,,,,4,10,4,10,7,155,80,10,0,80,0,25,195,350
5,1,,,,,,,4,12,2,12,40,200,0,10,0,0,0,10,20,220
5,1,,,,,,,4,12,4,12,23,142,350,15,25,0,0,0,390,532
5,1,,,,,,,4,14,4,14,31,180,180,40,20,40,0,20,300,480
5,1,,,,,,,4,15,1,15,18,100,100,0,0,0,0,0,100,200
5,1,,,,,,,4,15,4,15,53,0,0,0,0,0,0,0,0,0
5,1,,,,,,,4,15,4,15,8,75,60,0,35,0,0,60,155,230
5,1,,,,,,,4,16,2,12,29,0,120,20,10,0,0,0,150,150
5,1,,,,,,,4,16,6,6,7,400,200,0,0,0,0,0,200,600
5,1,,,,,,,4,17,4,17,36,20,20,0,0,0,0,0,20,40
5,1,,,,,,,4,6,4,6,18,300,100,20,0,0,30,0,150,450
5,1,,,,,,,4,8,1,4,43,0,70,0,0,0,70,0,140,140
5,1,,,,,,,5,10,1,1,20,80,0,0,0,0,0,0,0,80
5,1,,,,,,,5,10,1,3,40,0,100,30,20,0,10,20,180,180
5,1,,,,,,,5,10,2,8,6,0,40,0,0,0,0,0,40,40
5,1,,,,,,,5,10,3,4,8,80,60,30,20,40,0,30,180,260
5,1,,,,,,,5,12,2,12,18,10,40,20,0,0,0,0,60,70
5,1,,,,,,,5,12,3,5,18,66,66,0,0,0,0,50,116,182
5,1,,,,,,,5,13,5,13,42,0,0,0,0,0,0,0,0,0
5,1,,,,,,,5,14,0,12,32,55,80,30,0,0,0,0,110,165
5,1,,,,,,,5,14,0,7,20,80,35,0,10,0,0,45,140,220
5,1,,,,,,,5,14,3,14,12,20,0,0,0,0,0,0,0,20
5,1,,,,,,,5,14,4,14,6,240,135,0,30,40,0,0,205,445
5,1,,,,,,,5,16,5,16,42,0,21,0,0,0,0,0,21,21
5,1,,,,,,,5,16,5,16,50,0,0,10,0,0,0,25,35,35
5,1,,,,,,,5,5,2,2,55,0,56,0,10,0,0,0,66,66
5,1,,,,,,,5,5,7,9,36,300,240,0,0,0,0,0,240,540
5,1,,,,,,,5.5,16,5.5,16,30,140,115,50,0,0,0,40,245,385
5,1,,,,,,,6,12,1,2,8,0,30,0,0,0,0,0,30,30
5,1,,,,,,,6,12,5,12,62,0,0,50,20,0,50,0,120,120
5,1,,,,,,,6,12,5,12,8,147,60,0,0,60,15,0,135,282
5,1,,,,,,,6,12,6,12,24,0,20,0,20,0,0,0,40,40
5,1,,,,,,,6,12,6,12,28,130,0,0,0,0,0,0,0,130
5,1,,,,,,,6,13,4,12,18,150,120,0,20,0,0,0,140,290
5,1,,,,,,,6,14,2,14,30,300,0,0,0,0,0,0,0,300
5,1,,,,,,,6,14,3,14,13,0,32,20,0,0,0,0,52,52
5,1,,,,,,,6,14,888,888,7,0,20,0,0,0,0,0,20,20
5,1,,,,,,,6,15,5,15,42,0,50,0,0,0,0,0,50,50
5,1,,,,,,,6,16,2,3,18,75,125,20,0,0,40,15,200,275
5,1,,,,,,,6,16,4,7,23,5,40,10,0,0,0,0,50,55
5,1,,,,,,,6,8,1,8,39,0,60,30,30,0,30,0,150,150
5,1,,,,,,,7,12,7,5,41,0,0,30,0,0,5,0,35,35
5,1,,,,,,,7,14,5,8,17,190,0,0,0,0,0,0,0,190
5,1,,,,,,,7,14,6,14,7,0,0,0,0,0,0,0,0,0
5,1,,,,,,,7,7,3,3,42,0,30,10,0,0,0,10,50,50
5,1,,,,,,,7.5,15,0.5,15,41,0,110,40,0,0,0,0,150,150
5,1,,,,,,,8,10,2,3,19,0,30,20,0,0,0,0,50,50
5,1,,,,,,,8,10,8,10,20,90,90,20,20,50,10,10,200,290
5,1,,,,,,,8,12,3,10,18,0,30,0,0,0,0,0,30,30
5,1,,,,,,,8,12,3,5,29,50,50,20,0,0,0,0,70,120
5,1,,,,,,,8,12,888,888,4,70,70,0,0,0,0,0,70,140
5,1,,,,,,,8,14,2,8,24,0,0,50,30,0,90,30,200,200
5,1,,,,,,,8,14,5,12,27,0,40,0,0,0,0,0,40,40
5,1,,,,,,,8,16,4,16,8,130,40,15,20,0,35,10,120,250
5,1,,,,,,,8,8,2,3,25,80,80,10,10,0,0,10,110,190
5,1,,,,,,,888,888,2,5,44,0,40,0,0,0,0,0,40,40
5,1,,,,,,,888,888,3,10,17,200,25,0,0,0,0,0,25,225
5,1,,,,,,,888,888,4,10,12,130,80,0,0,0,0,0,80,210
5,1,,,,,,,888,888,4,10,22,0,40,0,0,0,0,0,40,40
5,1,,,,,,,888,888,5,12,28,150,100,0,0,0,0,0,100,250
5,1,,,,,,,888,888,6,6,20,150,100,0,0,0,0,0,100,250
5,1,,,,,,,9,12,2,3,13,0,20,0,0,0,0,0,20,20
5,1,,,,,,,9,15,5,10,18,250,0,0,0,0,0,0,0,250
5,1,,,,160,,160,7,16,2,1,36,0,30,0,0,0,0,0,30,30
5,1,,100,,,,100,16,16,4,10,,,,,,,,,,
5,1,,100,,,,100,4,10,0,10,21,500,300,0,0,0,0,0,300,800
5,1,,100,,,,100,5,10,2,7,,,,,,,,,,
5,2,,,,,,,0,16,14,14,34,0,0,0,0,0,0,0,0,0
5,2,,,,,,,0.5,12,0,10,6,15,0,10,0,0,0,30,40,55
5,2,,,,,,,1,2,0,16,32,0,150,0,0,0,0,0,150,150
5,2,,,,,,,1.5,1.5,1.5,1.5,6,0,0,0,0,0,0,0,0,0
5,2,,,,,,,10,10,10,5,11,220,100,20,10,0,20,30,180,400
5,2,,,,,,,10,10,2,5,41,0,0,35,0,0,0,0,35,35
5,2,,,,,,,10,10,3,4,30,0,0,0,0,0,0,0,0,0
5,2,,,,,,,10,10,4,10,11,0,88,0,0,0,0,0,88,88
5,2,,,,,,,10,10,4,8,15,130,75,30,0,50,0,0,155,285
5,2,,,,,,,10,10,5,8,15,200,200,0,0,0,0,25,225,425
5,2,,,,,,,10,10,6,10,19,0,0,0,0,0,0,0,0,0
5,2,,,,,,,10,12,10,4.5,30,120,90,0,0,0,0,0,90,210
5,2,,,,,,,10,12,2,2,22,0,55,10,0,0,10,0,82,82
5,2,,,,,,,10,12,6,9,50,0,0,0,15,0,0,0,15,15
5,2,,,,,,,10,12,8,10,46,0,0,20,0,0,50,30,100,100
5,2,,,,,,,10,14,1,6,14,370,0,0,0,0,0,0,0,370
5,2,,,,,,,10,14,1,6,29,300,30,20,10,0,10,10,80,380
5,2,,,,,,,10,14,4,10,21,10,40,0,0,0,0,0,40,50
5,2,,,,,,,10,14,7,7,48,0,130,0,0,0,0,0,130,130
5,2,,,,,,,10,16,0,0,16,137,150,0,0,0,0,0,150,287
5,2,,,,,,,10,16,10,10,48,0,0,0,0,0,60,0,60,60
5,2,,,,,,,10,16,2,10,18,60,60,30,0,0,10,0,100,160
5,2,,,,,,,10,16,2,16,15,0,110,0,0,0,0,0,110,110
5,2,,,,,,,10,16,3,16,18,10,40,10,0,0,0,0,50,60
5,2,,,,,,,10,16,5,10,22,0,0,0,0,0,0,0,0,0
5,2,,,,,,,10,16,5,14,25,0,30,30,0,0,0,0,60,60
5,2,,,,,,,10,18,4,8,30,0,20,0,0,0,0,0,20,20
5,2,,,,,,,10,9,888,888,33,0,0,0,0,0,0,0,0,0
5,2,,,,,,,11,16,2,16,18,10,30,0,0,0,0,0,30,40
5,2,,,,,,,12,12,12,12,5,30,160,0,0,0,0,0,160,190
5,2,,,,,,,12,12,12,5,6,5,0,10,0,0,0,0,10,15
5,2,,,,,,,12,14,6,5,5,10,20,0,0,0,0,0,20,30
5,2,,,,,,,12,15,12,2,7,0,0,0,0,0,0,0,0,0
5,2,,,,,,,12,16,12,10,32,0,50,0,0,0,0,0,50,50
5,2,,,,,,,12,6,4,10,20,200,180,0,0,0,0,0,180,380
5,2,,,,,,,13,13,1,2,61,0,20,20,0,0,20,20,90,90
5,2,,,,,,,13,16,13,4,42,0,0,35,0,0,0,0,35,35
5,2,,,,,,,14,12,888,888,23,800,25,0,100,0,200,0,325,1125
5,2,,,,,,,14,14,3,12,61,0,110,5,0,11,0,30,156,156
5,2,,,,,,,14,14,4,4,6,0,0,0,0,0,0,0,0,0
5,2,,,,,,,14,14,4,8,23,0,0,0,0,0,0,0,0,0
5,2,,,,,,,14,14,9,10,23,0,65,0,0,0,0,0,65,65
5,2,,,,,,,14,16,1,2,6,270,27,0,0,31,0,20,78,348
5,2,,,,,,,14,16,3,5,18,110,55,0,10,60,0,35,160,270
5,2,,,,,,,14,5,3,11,41,0,50,13,0,0,0,0,63,63
5,2,,,,,,,15,12,7,7,63,100,0,0,0,0,0,0,0,100
5,2,,,,,,,15,15,10,15,7,300,75,0,0,0,0,0,75,375
5,2,,,,,,,15,15,4,6,7,5,50,0,0,0,0,0,50,55
5,2,,,,,,,15,15,5,2,6,120,120,0,0,0,0,0,120,240
5,2,,,,,,,15,16,8,4.5,30,20,60,0,0,0,0,0,60,80
5,2,,,,,,,15,6,7,7,9,300,300,0,0,0,0,0,300,600
5,2,,,,,,,16,16,0,10,30,200,89,25,20,0,15,0,149,349
5,2,,,,,,,16,16,16,16,6,0,50,0,0,0,0,0,50,50
5,2,,,,,,,16,16,3,3,18,0,30,0,20,0,0,0,50,50
5,2,,,,,,,17,18,8,18,10,200,100,0,0,10,0,0,110,310
5,2,,,,,,,2,4,2,6,18,400,80,0,0,0,20,0,100,500
5,2,,,,,,,3,10,2,5,56,0,60,5,0,0,0,0,65,65
5,2,,,,,,,3,12,2,3.5,31,380,380,0,0,50,0,15,445,825
5,2,,,,,,,3,12,3,3,18,270,0,0,0,0,0,0,0,270
5,2,,,,,,,3,5,1,3,18,300,100,0,0,0,20,0,120,420
5,2,,,,,,,3,6,1,2,6,0,20,0,0,0,0,0,20,20
5,2,,,,,,,3,6,1,6,8,0,40,0,0,0,0,0,40,40
5,2,,,,,,,3,6,3,4,60,0,20,0,0,0,0,0,20,20
5,2,,,,,,,3,8,1,4,7,5,20,0,0,0,0,0,20,25
5,2,,,,,,,3,8,3,8,57,0,65,25,0,0,0,0,90,90
5,2,,,,,,,4,1,10,10,15,0,67,15,0,0,0,0,82,82
5,2,,,,,,,4,10,1,7,64,0,20,0,0,0,0,0,20,20
5,2,,,,,,,4,10,2,10,32,90,75,0,0,0,0,0,75,165
5,2,,,,,,,4,10,2,5,18,130,60,30,20,0,0,20,130,260
5,2,,,,,,,4,10,4,10,42,5,52,20,0,0,0,0,72,77
5,2,,,,,,,4,10,4,10,50,0,90,0,0,0,0,0,90,90
5,2,,,,,,,4,11,888,888,45,0,10,0,0,0,0,0,10,10
5,2,,,,,,,4,12,0,0,36,130,180,20,0,55,0,0,255,385
5,2,,,,,,,4,12,2,12,7,444,78,0,0,0,0,60,138,582
5,2,,,,,,,4,12,2,2,8,0,70,40,0,0,0,0,110,110
5,2,,,,,,,4,12,3,12,23,300,30,15,0,0,10,50,105,405
5,2,,,,,,,4,12,3,12,33,0,50,0,0,0,0,0,50,50
5,2,,,,,,,4,12,3,4,20,242,20,0,0,0,0,0,20,262
5,2,,,,,,,4,12,4,12,13,380,210,0,0,60,0,0,270,650
5,2,,,,,,,4,13,1,13,14,204,180,10,16,0,0,10,216,420
5,2,,,,,,,4,13,2,13,16,230,90,0,30,70,0,0,190,420
5,2,,,,,,,4,13,3,13,43,0,20,30,0,0,20,30,100,100
5,2,,,,,,,4,13,4,13,27,30,80,0,0,0,0,0,80,110
5,2,,,,,,,4,14,3,10,26,10,0,20,0,0,0,0,20,30
5,2,,,,,,,4,14,3,14,37,18,32,0,0,0,0,0,32,50
5,2,,,,,,,4,14,4,14,12,300,250,0,0,0,0,0,250,550
5,2,,,,,,,4,14,4,14,16,10,40,0,0,0,0,0,40,50
5,2,,,,,,,4,14,4,14,65,0,20,0,0,0,0,0,20,20
5,2,,,,,,,4,14,888,888,18,120,120,0,40,0,20,0,180,300
5,2,,,,,,,4,14,888,888,40,0,80,30,0,0,10,20,140,140
5,2,,,,,,,4,15,2,12,48,0,45,0,0,0,0,0,45,45
5,2,,,,,,,4,16,3,3,26,0,30,20,0,0,0,0,50,50
5,2,,,,,,,4,16,4,16,4,0,10,0,20,0,0,0,30,30
5,2,,,,,,,4,4,2,2,7,5,0,0,0,0,0,15,15,20
5,2,,,,,,,4,7,3,5,44,0,20,0,0,0,0,0,20,20
5,2,,,,,,,4,8,2,5,30,14,20,0,0,0,0,0,20,34
5,2,,,,,,,4,9,4,5,20,242,20,0,0,0,0,0,20,262
5,2,,,,,,,4.5,15,3,9,10,146,75,0,0,70,35,30,210,356
5,2,,,,,,,5,1,10,3,28,0,0,0,0,0,0,0,0,0
5,2,,,,,,,5,10,1,5,30,0,84,5,0,0,5,0,94,94
5,2,,,,,,,5,10,2,10,20,130,75,0,0,0,0,0,75,205
5,2,,,,,,,5,10,2,10,52,0,90,30,0,0,0,0,120,120
5,2,,,,,,,5,10,3,10,25,70,70,0,0,0,70,0,140,210
5,2,,,,,,,5,10,3,10,42,0,68,0,0,0,10,0,78,78
5,2,,,,,,,5,10,3,3,36,0,100,0,0,0,50,0,150,150
5,2,,,,,,,5,10,3,7,6,0,0,0,0,0,0,0,0,0
5,2,,,,,,,5,10,4,10,26,0,70,0,0,0,0,0,70,70
5,2,,,,,,,5,12,1,2,17,0,0,10,0,0,0,0,10,10
5,2,,,,,,,5,12,1,2,17,120,0,0,0,0,0,0,0,120
5,2,,,,,,,5,12,1,5,6,5,40,0,0,0,0,0,40,45
5,2,,,,,,,5,12,2,12,7,400,200,0,0,0,0,0,200,600
5,2,,,,,,,5,12,3,10,34,0,75,25,30,0,0,0,130,130
5,2,,,,,,,5,12,3,3,24,0,50,0,25,0,40,0,115,115
5,2,,,,,,,5,12,3,9,28,0,70,25,30,0,0,0,125,125
5,2,,,,,,,5,12,4,12,20,350,40,30,20,0,50,18,158,508
5,2,,,,,,,5,12,5,12,59,0,20,20,0,0,0,0,40,40
5,2,,,,,,,5,12,7,12,40,130,0,12,0,0,0,0,12,142
5,2,,,,,,,5,14,1,14,16,1300,300,0,50,0,100,50,500,1800
5,2,,,,,,,5,14,1,4,20,320,85,0,0,0,0,0,85,405
5,2,,,,,,,5,14,2,6,7,0,0,0,0,0,0,0,0,0
5,2,,,,,,,5,14,3,10,47,17,0,0,0,0,0,0,0,17
5,2,,,,,,,5,14,4,12,36,140,0,0,0,0,0,0,0,140
5,2,,,,,,,5,14,5,14,13,150,50,5,0,30,0,40,125,275
5,2,,,,,,,5,14,5,14,30,145,226,25,0,75,0,30,356,501
5,2,,,,,,,5,14,5,14,32,0,30,0,0,0,0,0,30,30
5,2,,,,,,,5,15,2,15,30,400,0,0,0,0,0,40,40,440
5,2,,,,,,,5,15,2,5,18,30,30,15,0,0,0,25,70,100
5,2,,,,,,,5,15,3,10,6,0,40,0,0,0,0,0,40,40
5,2,,,,,,,5,15,3,3.5,1,400,75,0,0,0,0,0,75,475
5,2,,,,,,,5,15,4,15,48,0,90,30,10,0,30,20,180,180
5,2,,,,,,,5,16,3,7,18,400,25,0,0,0,0,0,25,425
5,2,,,,,,,5,16,4,16,37,110,50,0,0,0,0,0,50,160
5,2,,,,,,,5,16,5,16,51,0,0,30,24,0,0,0,54,54
5,2,,,,,,,5,18,0,18,19,320,85,0,0,0,0,0,85,405
5,2,,,,,,,5,5,2,2,50,0,40,10,10,0,0,0,60,60
5,2,,,,,,,5,6,4,8,39,0,30,40,0,0,0,0,70,70
5,2,,,,,,,5,6,5,5,6,0,0,0,0,0,0,0,0,0
5,2,,,,,,,5,8,4,7,58,0,28,0,0,0,0,0,28,28
5,2,,,,,,,6,10,0,4,25,165,75,0,0,0,0,0,75,240
5,2,,,,,,,6,10,1,3,32,420,80,0,0,0,0,0,80,500
5,2,,,,,,,6,10,2,10,32,0,85,0,10,0,25,0,120,120
5,2,,,,,,,6,10,2,4,21,0,48,0,0,0,0,0,48,48
5,2,,,,,,,6,10,2,5,30,0,112,5,0,0,0,0,117,117
5,2,,,,,,,6,10,3,10,7,4,30,0,0,0,0,0,30,34
5,2,,,,,,,6,10,5,10,29,0,64,5,0,0,20,20,109,109
5,2,,,,,,,6,10,5,10,42,0,50,0,0,0,0,0,50,50
5,2,,,,,,,6,10,5,10,7,0,0,0,0,0,0,0,0,0
5,2,,,,,,,6,12,0,3,63,0,60,0,0,0,0,0,60,60
5,2,,,,,,,6,12,1,12,18,0,32,28,0,0,0,0,60,60
5,2,,,,,,,6,12,1,12,6,250,16,0,30,60,50,0,156,406
5,2,,,,,,,6,12,1,12,6,250,16,0,30,60,50,0,156,406
5,2,,,,,,,6,12,2,12,19,178,60,0,0,0,0,0,60,238
5,2,,,,,,,6,12,2,12,63,0,43,35,0,0,0,0,133,133
5,2,,,,,,,6,12,3,8,20,0,0,42,26,0,0,0,88,88
5,2,,,,,,,6,12,4,14,26,0,90,0,0,0,0,8,98,98
5,2,,,,,,,6,12,4,14,53,16,0,5,0,0,5,6,16,32
5,2,,,,,,,6,12,5,12,10,146,100,0,0,0,0,0,100,246
5,2,,,,,,,6,12,5,5,54,0,80,0,20,0,0,0,100,100
5,2,,,,,,,6,13,2,13,18,352,60,0,0,0,0,0,60,412
5,2,,,,,,,6,13,2,9,20,265,100,0,0,30,0,0,130,395
5,2,,,,,,,6,13,3,7,31,30,65,0,0,0,0,0,65,95
5,2,,,,,,,6,13,4,8,54,0,70,0,10,0,20,10,110,110
5,2,,,,,,,6,13,5,13,51,0,0,0,0,0,0,0,0,0
5,2,,,,,,,6,14,1,3,18,230,0,0,0,0,0,0,0,230
5,2,,,,,,,6,14,1,4,6,182,0,0,0,0,0,0,0,182
5,2,,,,,,,6,14,13,14,30,0,10,0,0,0,10,0,20,20
5,2,,,,,,,6,14,2,10,21,0,20,0,0,0,0,0,20,20
5,2,,,,,,,6,14,2,6,18,0,30,0,0,0,0,0,30,30
5,2,,,,,,,6,14,3,10,6,0,0,0,0,0,0,0,0,0
5,2,,,,,,,6,14,3,14,21,0,25,10,0,0,0,0,35,35
5,2,,,,,,,6,14,3,14,25,189,113,10,60,100,30,95,408,597
5,2,,,,,,,6,14,3,14,30,18,100,15,30,0,0,0,145,163
5,2,,,,,,,6,14,3,14,31,0,39,5,0,0,0,0,44,44
5,2,,,,,,,6,14,3,14,31,300,40,45,0,0,0,19,104,404
5,2,,,,,,,6,14,3,14,8,0,0,15,0,0,0,0,15,15
5,2,,,,,,,6,14,4,14,20,195,60,0,0,0,0,50,110,305
5,2,,,,,,,6,14,4,14,31,90,90,20,0,0,0,0,110,200
5,2,,,,,,,6,14,6,14,18,0,0,0,0,0,0,0,0,0
5,2,,,,,,,6,14,6,14,23,104,66,20,20,0,0,0,106,210
5,2,,,,,,,6,14,6,14,30,403,50,0,0,50,0,0,100,503
5,2,,,,,,,6,14,6,14,6,220,110,0,0,0,0,0,110,330
5,2,,,,,,,6,14,6,8,6,0,20,0,0,0,0,0,20,20
5,2,,,,,,,6,15,0,0,7,105,105,25,0,0,0,20,150,255
5,2,,,,,,,6,15,4,15,32,70,75,5,20,0,0,0,100,170
5,2,,,,,,,6,15,4,15,6,0,80,20,0,80,0,0,180,180
5,2,,,,,,,6,15,5,15,54,85,30,15,0,0,0,0,45,130
5,2,,,,,,,6,15,5,15,9,0,30,0,0,0,0,0,30,30
5,2,,,,,,,6,16,1,2,37,90,95,20,0,0,30,0,145,235
5,2,,,,,,,6,16,6,16,44,0,60,10,0,0,0,0,70,70
5,2,,,,,,,6,6,1,1,20,100,100,20,10,0,10,10,150,250
5,2,,,,,,,6,6,6,6,10,200,70,40,20,0,40,30,200,400
5,2,,,,,,,6,6,6,6,31,0,60,0,0,0,0,0,60,60
5,2,,,,,,,6,8,1,2,46,0,40,0,0,0,30,0,70,70
5,2,,,,,,,6,8,2,3,32,150,100,0,0,0,0,0,100,250
5,2,,,,,,,6,8,3,4,18,10,0,0,0,0,0,0,0,10
5,2,,,,,,,6,8,4,4,15,180,0,20,0,20,10,30,80,260
5,2,,,,,,,7,0,10,0,48,0,60,40,30,0,50,20,200,200
5,2,,,,,,,7,10,2,10,18,500,40,0,0,0,0,0,40,540
5,2,,,,,,,7,10,3,15,19,267,50,0,0,0,0,0,50,317
5,2,,,,,,,7,10,3,5,18,0,60,10,0,0,10,0,80,80
5,2,,,,,,,7,10,3,5,6,133,140,10,0,0,10,34,194,327
5,2,,,,,,,7,10,3,8,30,0,50,30,0,0,0,0,80,80
5,2,,,,,,,7,10,5,7,31,300,150,30,20,0,0,0,200,500
5,2,,,,,,,7,12,0,5,37,0,70,10,10,0,30,20,140,140
5,2,,,,,,,7,12,1,10,18,295,0,0,0,0,0,0,0,295
5,2,,,,,,,7,12,1,10,19,489,100,0,0,0,0,0,100,589
5,2,,,,,,,7,12,3,12,11,0,0,30,0,0,0,40,70,70
5,2,,,,,,,7,12,3,8,24,0,75,15,0,0,0,30,120,120
